;N�  EXPEDIENTE;FECHA;HORA;CALLE;N�MERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOL�GICO;TIPO VEH�CULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;Unnamed: 13;Country;City;FixedAddress;FullAddress;latitude;longitude
304;2019S022289;27/05/2019;16:47;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Mujer;7.0;;Spain;Madrid;AVENIDA VIRGEN DEL CARMEN;AVENIDA VIRGEN DEL CARMEN Madrid Spain;40.4747;-3.65169
305;2019S023803;28/05/2019;21:00;AVDA. MONTE IGUELDO;98;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA MONTE IGUELDO;AVENIDA MONTE IGUELDO Madrid Spain;40.39364;-3.66966
306;2019S022320;28/05/2019;19:13;AVDA. LOS ROSALES / CTRA. M-301;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA LOS ROSALES;AVENIDA LOS ROSALES Madrid Spain;40.34118;-3.66679
307;2019S022327;28/05/2019;17:10;CALL. CONDE DE PE�ALVER;38;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE CONDE DE PE�ALVER;CALLE CONDE DE PE�ALVER Madrid Spain;40.4316;-3.67514
308;2019S022279;28/05/2019;12:30;CALL. BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;14.0;;Spain;Madrid;CALLE BAILEN;CALLE BAILEN Madrid Spain;40.41822;-3.71307
309;2019S022279;28/05/2019;12:30;CALL. BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 70 A 74 A�OS;Mujer;7.0;;Spain;Madrid;CALLE BAILEN;CALLE BAILEN Madrid Spain;40.41822;-3.71307
310;2019S022358;28/05/2019;10:20;GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;-;LATINA;Colisi�n frontal;Despejado;Bicicleta;Conductor;MAYOR DE 74 A�OS;Hombre;7.0;;Spain;Madrid;GLORIETA PUENTE DE SEGOVIA;GLORIETA PUENTE DE SEGOVIA Madrid Spain;40.41401290893555;-3.723134994506836
311;2019S022373;28/05/2019;9:45;CALL. SANTA ENGRACIA;123;CHAMBER�;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;5.0;;Spain;Madrid;CALLE SANTA ENGRACIA;CALLE SANTA ENGRACIA Madrid Spain;40.43336;-3.69804
312;2019S022484;29/05/2019;18:40;CALL. ATOCHA / CALL. SANTO TOMAS;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Mujer;2.0;;Spain;Madrid;CALLE ATOCHA;CALLE ATOCHA Madrid Spain;40.41065;-3.69571
313;2019S022599;29/05/2019;17:40;CALL. PRINCIPE DE VERGARA;29;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE PRINCIPE DE VERGARA;CALLE PRINCIPE DE VERGARA Madrid Spain;40.44303;-3.67851
314;2019S022362;29/05/2019;9:45;PASEO. ACACIAS;63;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;3.0;;Spain;Madrid;PASEO ACACIAS;PASEO ACACIAS Madrid Spain;40.40331;-3.70874
315;2019S022613;29/05/2019;0:22;CALL. AYALA / CALL. VELAZQUEZ;-;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE AYALA;CALLE AYALA Madrid Spain;40.42776;-3.68463
316;2019S022605;31/05/2019;17:35;CALL. SANTA POLA;6;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 60 A 64 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SANTA POLA;CALLE SANTA POLA Madrid Spain;40.43198;-3.7371
317;2019S022584;31/05/2019;17:21;CALL. PEDRO DE VALDIVIA;12;CHAMART�N;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;2.0;;Spain;Madrid;CALLE PEDRO DE VALDIVIA;CALLE PEDRO DE VALDIVIA Madrid Spain;40.32388;-3.76745
318;2019S022596;31/05/2019;17:05;CALL. SANTA ENGRACIA;101;CHAMBER�;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;CALLE SANTA ENGRACIA;CALLE SANTA ENGRACIA Madrid Spain;40.43336;-3.69804
319;2019S022596;31/05/2019;17:05;CALL. SANTA ENGRACIA;101;CHAMBER�;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 60 A 64 A�OS;Mujer;7.0;;Spain;Madrid;CALLE SANTA ENGRACIA;CALLE SANTA ENGRACIA Madrid Spain;40.43336;-3.69804
320;2019S022707;01/06/2019;23:00;AVDA. ASTURIAS;54;TETU�N;Ca�da;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;6.0;;Spain;Madrid;AVENIDA ASTURIAS;AVENIDA ASTURIAS Madrid Spain;40.46953;-3.69605
321;2019S022866;01/06/2019;13:30;CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;-;MORATALAZ;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;CALLE FUENTE CARRANTONA;CALLE FUENTE CARRANTONA Madrid Spain;40.40199;-3.63548
322;2019S022732;01/06/2019;13:00;PQUE. MADRID RIO, +00240E;-;LATINA;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;PARQUE MADRID RIO, +00240E;PARQUE MADRID RIO, +00240E Madrid Spain;40.42028045654297;-3.7057700157165527
323;2019S022810;01/06/2019;12:55;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;7.0;;Spain;Madrid;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA Madrid Spain;40.42028045654297;-3.7057700157165527
324;2019S022810;01/06/2019;12:55;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA Madrid Spain;40.42028045654297;-3.7057700157165527
325;2019S022864;01/06/2019;7:55;CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA;-;CIUDAD LINEAL;Colisi�n fronto-lateral;Granizando;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE JOSE MARIA PEREDA;CALLE JOSE MARIA PEREDA Madrid Spain;40.43027;-3.64792
326;2019S022622;01/06/2019;2:55;AVDA. ASTURIAS / CALL. VIA LIMITE;-;TETU�N;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;;;Spain;Madrid;AVENIDA ASTURIAS;AVENIDA ASTURIAS Madrid Spain;40.46953;-3.69605
327;2019S023041;02/06/2019;23:05;CALL. PICO DE LA MALICIOSA;10;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;;;Spain;Madrid;CALLE PICO DE LA MALICIOSA;CALLE PICO DE LA MALICIOSA Madrid Spain;40.39346;-3.65715
328;2019S023041;02/06/2019;23:05;CALL. PICO DE LA MALICIOSA;10;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Peat�n;DE 45 A 49 A�OS;Mujer;;;Spain;Madrid;CALLE PICO DE LA MALICIOSA;CALLE PICO DE LA MALICIOSA Madrid Spain;40.39346;-3.65715
329;2019S022833;02/06/2019;19:25;CALL. VIA;50;CARABANCHEL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;7.0;;Spain;Madrid;CALLE VIA;CALLE VIA Madrid Spain;40.38631;-3.7205
330;2019S022753;02/06/2019;12:00;PLAZA SAN FRANCISCO S/N;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;PLAZA SAN FRANCISCO ;PLAZA SAN FRANCISCO  Madrid Spain;40.41095;-3.71394
331;2019S022907;03/06/2019;19:25;PLAZA. CIBELES / CALL. ALCALA;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;PLAZA CIBELES;PLAZA CIBELES Madrid Spain;40.41913;-3.69316
332;2019S022923;03/06/2019;15:22;GTA. RUBEN DARIO;1;CHAMBER�;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;GLORIETA RUBEN DARIO;GLORIETA RUBEN DARIO Madrid Spain;40.42028045654297;-3.7057700157165527
333;2019S022923;03/06/2019;15:22;GTA. RUBEN DARIO;1;CHAMBER�;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 30 A 34 A�OS;Mujer;6.0;;Spain;Madrid;GLORIETA RUBEN DARIO;GLORIETA RUBEN DARIO Madrid Spain;40.42028045654297;-3.7057700157165527
334;2019S023001;04/06/2019;21:23;PASEO. ERMITA DEL SANTO;71;CARABANCHEL;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;7.0;;Spain;Madrid;PASEO ERMITA DEL SANTO;PASEO ERMITA DEL SANTO Madrid Spain;40.40804;-3.72402
335;2019S022944;04/06/2019;19:50;CALL. CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;9;SAN BLAS-CANILLEJAS;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 6 A 9 A�OS;Hombre;7.0;;Spain;Madrid;CALLE CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;CALLE CASTILLO DE MADRIGAL DE LAS ALTAS TORRES Madrid Spain;40.96535;-5.64833
336;2019S022870;04/06/2019;8:15;CALL. MONASTERIO DE SAMOS;18;FUENCARRAL-EL PARDO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Mujer;2.0;;Spain;Madrid;CALLE MONASTERIO DE SAMOS;CALLE MONASTERIO DE SAMOS Madrid Spain;40.50603;-3.69571
337;2019S023033;05/06/2019;19:25;CALL. SERRANO;1;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;2.0;;Spain;Madrid;CALLE SERRANO;CALLE SERRANO Madrid Spain;40.42478;-3.68797
338;2019S023014;05/06/2019;15:21;PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA;-;RETIRO;Colisi�n m�ltiple;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;2.0;;Spain;Madrid;PASEO INFANTA ISABEL;PASEO INFANTA ISABEL Madrid Spain;40.40707;-3.68856
339;2019S023089;05/06/2019;15:15;CALL. GRAN VIA / CALL. ALCALA;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;;;Spain;Madrid;CALLE GRAN VIA;CALLE GRAN VIA Madrid Spain;40.42069;-3.70659
340;2019S022968;05/06/2019;7:50;CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL Madrid Spain;40.3722;-3.75931
