;HORA;CALLE;NUMERO;LESIVIDAD*
1647; 23:00;CALLE  GRAN VIA NUM                                                                                 ;19;2.0
1648; 14:00;CALLE DE ALONSO CANO - CALLE DE ESPRONCEDA                                                          ;0;2.0
1649; 13:00;AVENIDA DE LA ALBUFERA - AVENIDA DE MIGUEL HERNANDEZ                                                ;0;2.0
1650; 14:00;AVENIDA DE MONFORTE DE LEMOS NUM                                                                    ;2;2.0
1651; 00:00;CALLE DE CADARSO - CUESTA DE SAN VICENTE                                                            ;0;2.0
1652; 14:00;CALLE DE JUAN BRAVO NUM                                                                             ;20;2.0
1653; 6:00 ;CALLE DE ALBASANZ - CALLE DE ALFONSO GOMEZ                                                          ;0;2.0
1654; 7:00 ;CALLE DE CARLOS SOLE - CALLE DE JOSE PAULETE                                                        ;0;2.0
1655; 10:00;PASEO DE LA CASTELLANA NUM                                                                          ;42;2.0
1656; 11:00;CALLE DE JOAQUIN COSTA - PASEO DE LA CASTELLANA                                                     ;0;2.0
1657; 13:00;AVENIDA DEL MARQUES DE CORBERA NUM                                                                  ;14;14.0
1658; 16:00;CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES                                                    ;0;14.0
1659; 19:00;CALLE DE MAURICIO LEGENDRE NUM                                                                      ;17;2.0
1660; 19:00;CALLE DE ANTONIO MAIRENA NUM                                                                        ;4;2.0
1661; 10:00;PARQUE DEL RETIRO                                                                                   ;0;2.0
1662; 12:00;AVENIDA DE PABLO IGLESIAS - CALLE DE JUAN MONTALVO                                                  ;0;2.0
1663; 20:00;CARRETERA DEL PARQUE DE ATRACCIONES NUM                                                             ;1;2.0
1664; 17:00;CALLE DEL GENERAL RICARDOS NUM                                                                      ;49;2.0
1665; 17:00;CALLE DE AMPOSTA - CALLE DE POBLADURA DEL VALLE                                                     ;0;2.0
1666; 20:00;CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES                                                    ;0;3.0
1667; 17:00;GLORIETA DE BILBAO NUM                                                                              ;3;2.0
1668; 19:00;CALLE DE MUELA DE SAN JUAN - CAMINO DE LA SUERTE                                                    ;0;2.0
1669; 20:00;AVENIDA DE MENENDEZ PELAYO NUM                                                                      ;38;2.0
1670; 9:00 ;CALLE DE FROMISTA NUM                                                                               ;13;3.0
1671; 17:00;AVENIDA DE FRANCISCO JAVIER S�ENZ DE OIZA - AVENIDA DE FRANCISCO PI Y MARGALL                       ;0;2.0
1672; 6:00 ;CALLE DE EMBAJADORES - PASEO DE SANTA MARIA DE LA CABEZA                                            ;0;2.0
1673; 8:00 ;CALLE DE PORTOMARIN NUM                                                                             ;5;3.0
1674; 12:00;CALLE DE ARTURO SORIA - CALLE DEL GENERAL KIRKPATRICK                                               ;0;2.0
1675; 12:00;AVENIDA DEL PALACIO                                                                                 ;0;2.0
1676; 12:00;AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                 ;3;2.0
1677; 18:00;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;5500;14.0
1678; 18:00;CALLE DE ARIADNA - CARRETERA A LA ESTACION DE HORTALEZA                                             ;0;2.0
1679; 19:00;CALLE DE SAN BERNARDO NUM                                                                           ;75;2.0
1680; 18:00;CALLE DE SERRANO NUM                                                                                ;40;2.0
1681; 19:00;AVENIDA DE LOGRO�O NUM                                                                              ;34;2.0
1682; 9:00 ;CALLE  MAYOR NUM                                                                                    ;81;2.0
1683; 12:00;CALLE DEL PADRE RUBIO NUM                                                                           ;61;2.0
1684; 14:00;CALLE DE ORENSE NUM                                                                                 ;52;2.0
1685; 20:00;CALLE DE CASAS DE MIRAVETE - CARRETERA DE VILLAVERDE A VALLECAS                                     ;0;2.0
1686; 22:00;PLAZA DE LAS CORTES NUM                                                                             ;1;2.0
1687; 17:00;CALLE  CHIQUITA - CALLE DEL DOCTOR MARTIN AREVALO                                                   ;0;2.0
1688; 19:00;AVENIDA DE LOGRO�O NUM                                                                              ;34;2.0
1689; 9:00 ;CALLE DEL ALMIRANTE FRANCISCO MORENO NUM                                                            ;5;2.0
1690; 14:00;CALLE DE LA PIROTECNIA - CALLE DE LOS SONDEOS                                                       ;0;3.0
1691; 22:00;CALLE DE ANCORA - PASEO DE LAS DELICIAS                                                             ;0;2.0
1692; 20:00;CALLE DE ALCALA NUM                                                                                 ;238;2.0
1693; 9:00 ;CALLE DE EMBAJADORES - CAMINO DE PERALES                                                            ;0;2.0
1694; 9:00 ;CALLE DE EMBAJADORES - CAMINO DE PERALES                                                            ;0;2.0
1695; 21:00;CALLE DE SEGOVIA NUM                                                                                ;21;2.0
1696; 9:00 ;CALLE  GRAN VIA NUM                                                                                 ;26;2.0
1697; 10:00;CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL                                                      ;0;2.0
1698; 8:00 ;AVENIDA DE LOS ROSALES - CARRETERA DE VILLAVERDE A VALLECAS                                         ;0;2.0
1699; 10:00;AVENIDA DE NUESTRA SE�ORA DE FATIMA - CALLE DEL PING�INO                                            ;0;2.0
1700; 22:00;PASEO DE LA PUERTA DEL ANGEL NUM                                                                    ;1;2.0
1701; 23:00;CALLE DE PE�A GORBEA NUM                                                                            ;13;14.0
1702; 8:00 ;CALLE DE MANUEL ALEIXANDRE NUM                                                                      ;6;2.0
1703; 10:00;PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                              ;4600;2.0
1704; 10:00;PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                              ;4600;2.0
1705; 16:00;PLAZA DE LA PUERTA DEL SOL NUM                                                                      ;1;14.0
1706; 20:00;PASEO DE LA CASTELLANA - CALLE DE GENOVA                                                            ;0;2.0
1707; 14:00;CALLE DE JUAN BRAVO - CALLE DEL CONDE DE PE�ALVER                                                   ;0;2.0
1708; 19:00;CALLE DE CAVANILLES NUM                                                                             ;21;2.0
1709; 20:00;CALLE DE GREGORIO SANCHEZ HERRAEZ NUM                                                               ;1;2.0
1710; 22:00;AVENIDA DEL MANZANARES NUM                                                                          ;194;2.0
1711; 10:00;CALLE DE FERRAZ - CALLE DEL BUEN SUCESO                                                             ;0;2.0
1712; 13:00;CALLE DE LA FRAGATA - CALLE DE ZAIDA                                                                ;          ;2.0
1713; 14:00;AVENIDA  OROVILLA - CALLE DE LA UNANIMIDAD                                                          ;0;2.0
1714; 21:00;PARQUE DE JUAN CARLOS I NUM                                                                         ;1;2.0
1715; 22:00;CALLE DE ATOCHA NUM                                                                                 ;104;2.0
1716; 00:00;CALLE DEL GENERAL YAG�E NUM                                                                         ;38;2.0
1717; 21:00;CALLE DE SANTA SUSANA NUM                                                                           ;55;2.0
1718; 21:00;CALLE DE SANTA SUSANA NUM                                                                           ;55;2.0
